track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
5DFZHiqVGD4fVVJGEnSmMX,Coma America - Single Version,Amen,Amen,1999-09-20,138893,33,0.316,0.0124,0.994,1.64e-05,0.144,-3.255,0.344,153.466,4
0xgsyoVvRFSYvV5cdtYhX1,A.D.I.D.A.S.,Life Is Peachy,Korn,1996-10-15,153600,61,0.334,0.00406,0.898,0.0202,0.162,-6.821,0.196,110.364,4
4fJwEBFwriLhFohedCWpTg,24/7,24/7,NOISY,2021-02-24,176530,46,0.37,0.0079,0.951,0.00464,0.0695,-3.096,0.372,180.142,5
52KlXDEkCkgZxuMjSqzY4L,Last Resort (Reloaded),Last Resort (Reloaded),Papa Roach,2021-01-27,137297,70,0.639,0.00966,0.684,0.0,0.194,-5.619,0.0353,88.05,4
3r0mb1tzAcCNoA8YRXuIhZ,In Over My Head,Death Of An Optimist,grandson,2020-12-04,198365,61,0.582,0.0017,0.817,0.0158,0.575,-6.475,0.0399,155.124,4
3Yc9SNoO8A1u3d5CMUUYWJ,Fuck You,Fuck You,Silent Child,2020-06-05,183333,16,0.617,0.155,0.557,2.87e-05,0.48,-5.931,0.0381,143.912,4
5jkbw3FDS3bSSb4oLKYbjf,Freak (feat. REI AMI),Thrill Seeker,Sub Urban,2020-03-13,194000,76,0.619,0.433,0.45,0.0,0.513,-11.965,0.515,179.755,4
3gIMOdOuqPb0ngihSVkuQx,Never Enough,Max Maco Is Dead Right? (1-4),Two Feet,2021-02-26,162786,60,0.611,0.00244,0.743,0.0,0.39,-4.272,0.0346,105.052,4
4wD6EgZCok8Qb5Fs8jszYc,Seize the Power,Seize the Power,YONAKA,2021-01-27,161617,62,0.633,0.0111,0.788,1.6e-06,0.0582,-4.075,0.127,134.13,4
4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,Plastic Hearts,Miley Cyrus,2020-11-27,223280,77,0.699,0.00161,0.805,0.00177,0.249,-5.535,0.0345,109.976,4
6KKE7k07XtLb3xFRsB7Ns4,Take Me Instead,...If You Don’t Save Yourself,Zero 9:36,2021-02-26,166389,50,0.461,0.00146,0.755,0.0,0.188,-6.883,0.0453,79.02,4
66y3v3HpE6kjIo7k2UnwDd,Smoke Hole,Smoke Hole,Sad Night Dynamite,2021-02-04,267986,48,0.765,0.021,0.547,0.151,0.781,-7.29,0.0368,99.999,4
1IfrYTBtU92JgiDSRPQH5M,MoneyOnMyMind,MoneyOnMyMind,UPSAHL,2020-10-02,174755,57,0.512,0.209,0.733,5.92e-05,0.26,-4.463,0.076,170.218,4
3ZQ3kDvbNYIZI4uR1qQHII,August,August,Intelligency,2020-04-03,179520,63,0.835,0.314,0.559,0.0992,0.352,-9.852,0.0323,125.023,4
5srKMwXoeyrRnyTnNbpgIW,People I Don't Like,People I Don't Like,UPSAHL,2020-07-17,142765,71,0.747,0.268,0.573,0.0,0.302,-6.562,0.295,90.036,4
7ELka9OSxvZo4AkpIhd9CF,Bipolar Rhapsody,Bipolar Rhapsody,KID BRUNSWICK,2020-11-20,288146,56,0.416,0.00971,0.681,0.000578,0.105,-7.122,0.0384,149.892,4
14gw6qQSrs9pEf8ADJuHo1,Again,Again,Casper The Ghost,2021-03-05,158973,48,0.572,0.00479,0.73,0.0,0.104,-7.617,0.0358,148.052,4
5y4jnfbFdzI8rhAJ1z9yyq,Happy Faces,Happy Faces,No Love For The Middle Child,2021-02-26,196437,43,0.571,0.000559,0.654,1.66e-06,0.194,-6.342,0.0314,74.987,4
4xD908nOSNCQwAWfLgv3Vk,Heavy (feat. blackbear),Heavy (feat. blackbear),MOD SUN,2021-03-12,167765,63,0.367,0.00806,0.707,0.0,0.358,-4.698,0.044,83.032,4
48AKAvapPvjsDf6Cxc9rBS,BOY WITH A BROKEN HEART,BOY WITH A BROKEN HEART,Noah Cunane,2021-03-05,178932,47,0.616,0.106,0.753,0.0,0.267,-5.912,0.0485,85.002,4
1gJvmLQ7j0hWUnx7UHEtYv,I Know Something,I Know Something,DE'WAYNE,2021-02-04,164706,43,0.738,0.341,0.965,0.0,0.957,-4.145,0.0523,111.983,4
6PxNpy8jOjyZ8aGCD58LpW,acting like that (feat. Machine Gun Kelly),acting like that (feat. Machine Gun Kelly),YUNGBLUD,2020-12-02,191066,74,0.522,6.98e-05,0.9,0.0,0.3,-2.631,0.0719,160.01,4
0eENgTgNVheMpLiQO5aveL,how will i rest in peace if i'm buried by a highway?//,how will i rest in peace if i'm buried by a highway?//,KennyHoopla,2020-05-15,218533,48,0.486,0.0128,0.839,3e-06,0.197,-4.537,0.0967,159.928,4
3dApO0DoZinSPrKKPhoKuz,Liar (with OST),Liar (with OST),Kayzo,2020-10-30,296250,55,0.49,0.0292,0.964,0.0,0.168,-0.332,0.31,127.886,4
271bNJw8s9aL0EqxBZY56P,Think I'm Crazy,Think I'm Crazy,Two Feet,2020-10-02,182619,59,0.761,0.123,0.797,1.03e-05,0.196,-4.818,0.0645,119.975,4
2IHKvWv9VvGwCy7sakPVWy,PUMP THE BREAK,PUMP THE BREAK,morgxn,2020-10-09,192773,51,0.797,0.039,0.542,0.0,0.314,-5.131,0.0345,102.045,4
2FwhZ9LriLQ3oiRF4h1vJ1,Bullets in the Dark (feat. MOD SUN),Bullets in the Dark (feat. MOD SUN),No Love For The Middle Child,2020-10-23,181546,50,0.673,0.0107,0.923,0.0,0.12,-3.628,0.0521,139.969,4
5jjZikDrEd0by1o7V3fO4y,Overwhelmed,Overwhelmed,Royal & the Serpent,2020-06-26,159293,76,0.804,0.308,0.323,0.0,0.15,-11.127,0.305,87.019,4
0ANkt7hXhZb7rdCr9UavOb,emotional softie,emotional softie,One Hope,2021-01-20,200755,46,0.574,0.098,0.512,0.0,0.406,-8.254,0.31,133.551,4
7c2IApOeLTZfrB5dVScRUP,Paper Thin,Paper Thin,ILLENIUM,2020-10-23,197062,62,0.555,0.00377,0.778,0.0,0.155,-3.829,0.0944,155.917,4
5VsZwt7AyePLXFrlHhMvoI,Freefall (feat. Oliver Tree),Freefall (feat. Oliver Tree),Whethan,2020-09-18,155498,57,0.559,0.00681,0.674,0.0,0.546,-6.554,0.0552,127.009,4
5XASykUa4APCYgGSa1JIVH,Kill Me Better (feat. Imanbek & Trevor Daniel) - Travis Barker Alt Version,Kill Me Better (feat. Imanbek & Trevor Daniel) [Travis Barker Alt Version],Don Diablo,2021-01-15,195528,53,0.471,0.0306,0.888,0.0,0.0892,-3.724,0.0727,160.004,4
6bHFFcOvpc1pKrT4YL1K83,New Friends,New Friends,ENVYYOU,2021-01-15,176349,45,0.545,0.000792,0.651,1.43e-05,0.484,-5.966,0.044,99.926,4
6shny2UVkpaLc7jEKEoePa,¿ (feat. Halsey),Music to listen to~dance to~blaze to~pray to~feed to~sleep to~talk to~grind to~trip to~breathe to~help to~hurt to~scroll to~roll to~love to~hate to~learn Too~plot to~play to~be to~feel to~breed to~sweat to~dream to~hide to~live to~die to~GO TO,Bring Me The Horizon,2019-12-27,313344,57,0.51,0.00799,0.789,0.674,0.838,-6.384,0.116,155.971,4
1HM3k9oiGCQwNqG8kP35bt,My Eyes,My Eyes,The Anix,2021-03-04,315150,44,0.4,5.12e-05,0.906,0.657,0.278,-4.761,0.058,100.052,4
4hR3hQKELrARHNZJ51D14s,Someone Else,Someone Else,Rezz,2020-04-08,198947,64,0.644,0.206,0.349,3.36e-05,0.125,-5.315,0.0364,94.971,4
6gqZzQyJfKqdc9boOILz4x,Use Me (feat. 070 Shake),Use Me,PVRIS,2020-08-28,203026,57,0.315,0.0353,0.618,0.0118,0.113,-6.71,0.053,79.175,4
4dMLc8SWH8UGz9W6cUztRq,stfu,stfu,phem,2020-09-30,125000,48,0.598,0.349,0.657,0.0,0.137,-7.288,0.087,164.021,4
6nPQ2jEsxUY8wNkoTbr6WV,Unglued,Unglued,Big Data,2019-01-25,204093,39,0.698,0.00156,0.65,0.0031,0.0975,-4.379,0.0523,146.999,4
5SEuir0XRZ7csBe4l9gyev,Time,Time,NEFFEX,2021-01-15,207428,58,0.638,0.69,0.412,0.0,0.108,-11.093,0.0633,140.281,4
3PoiPLGqcvVnZUGAzaStv9,Nothing Left,Nothing Left,POORSTACY,2020-11-13,122222,53,0.527,0.000756,0.973,8.93e-05,0.361,-3.203,0.19,134.942,4
54JbP4PgOMQGowCbCfjCNA,Float,Float,Call Me Karizma,2020-04-24,169093,56,0.822,0.491,0.522,0.0,0.101,-8.744,0.0965,111.098,4
4jA8XuYMZAeHaFbbWIGtxO,Bleach,Bleach,Hurtwave,2020-08-14,198563,46,0.476,0.0329,0.786,0.0,0.1,-7.393,0.045,78.995,4
1zXoU7XohkF9xLMu5LHZ2G,lost cause// (with grandson),lost cause// (with grandson),KennyHoopla,2020-08-28,171285,54,0.698,0.000348,0.675,0.251,0.0916,-4.941,0.0412,116.02,4
31AuJaUuJV7LI0grZeJM1y,Solitude,Solitude,JXN,2018-11-23,178000,44,0.72,0.125,0.494,1.53e-06,0.123,-7.779,0.0843,161.896,3
1DkX0AcEDzuFeh4TEAl143,GRRRLS,GRRRLS,AViVA,2017-10-13,228904,59,0.549,0.0351,0.656,1.19e-06,0.129,-6.515,0.0438,180.043,4
17KGTOb8fkxlyTnB5eFnsh,Sing To Me,DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),Death Stranding: Timefall,2019-11-07,189920,48,0.55,0.0882,0.872,0.00029,0.0617,-4.742,0.0588,142.039,4
7o9fFaoToMlmcTftxZmgMs,Strange Clouds,Strange Clouds,ufo ufo,2020-02-28,206240,52,0.653,0.0571,0.722,0.0492,0.107,-7.3,0.0292,128.018,4
5op3aMrdlsegxOwPUV7nSm,Wolves,Wolves,MISSIO,2020-06-24,223671,2,0.739,0.0852,0.647,0.0,0.237,-8.643,0.069,119.991,4
043IjYujEo3sEDuaBtWzu0,Prescription Kid,Prescription Kid,KID BRUNSWICK,2020-07-24,208600,53,0.529,0.00069,0.767,0.00206,0.37,-5.847,0.0407,87.462,4
2z5xSPIlMpVhqbBhYGTYht,Opalite,Opalite,Martin Luke Brown,2017-09-15,211748,42,0.728,0.00973,0.664,0.000515,0.37,-5.543,0.0438,104.021,4
75WlxHDmo4ZmhrBO8VuNOC,Evil,Red,8 Graves,2020-09-18,211815,47,0.6,0.0406,0.709,0.0,0.283,-5.713,0.0241,90.0,4
7n3u7RrzdXGVcclBEp9aSa,Patience,Patience,Chris Cornell,2020-07-20,253120,65,0.597,0.28,0.646,0.0,0.111,-7.378,0.0344,126.951,4
0iM1Ioz4N4p7MU1DKyqsov,Bad Guy,Bad Guy,The Interrupters,2019-10-04,157831,62,0.563,0.00983,0.814,0.0437,0.0732,-4.219,0.0558,140.615,4
6IsiCdn42x5fGWTUqkyDwj,Zombie (Live from the NIVA Save Our Stages Festival),Zombie (Live from the NIVA Save Our Stages Festival),Miley Cyrus,2020-10-23,290767,59,0.407,0.000206,0.872,0.0451,0.127,-5.001,0.0354,164.0,4
100lHmeZbp3OvinYgotmVc,Somebody That I Used to Know,Somebody That I Used to Know,Three Days Grace,2020-07-22,209719,65,0.6,0.00062,0.639,1.85e-06,0.249,-7.705,0.0388,119.962,4
6yfGW1uvUa3riTuZbf3zed,Iris,Iris,DIAMANTE,2020-07-10,224859,60,0.381,0.00183,0.65,0.0,0.333,-5.706,0.0318,154.773,3
4WGJleSjFmH6k7MuzcDCkw,Mad World,Mad World,Palaye Royale,2020-08-04,210997,56,0.302,0.122,0.73,8.99e-06,0.0956,-6.369,0.0901,114.558,4
1LDr80fXBUO4Iqa28mMNCg,Voodoo Child,Comandante,Tom Morello,2020-10-30,312262,50,0.405,6.69e-05,0.841,0.844,0.305,-5.023,0.067,89.033,4
5GYPG4kaMv1nSSQtMca3iM,Rolling In The Deep - Recorded At Spotify Studios NYC,Spotify Singles,Greta Van Fleet,2018-01-24,237653,0,0.605,0.00554,0.474,0.00372,0.0992,-10.1,0.0268,104.99,4
4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Renegades,Rage Against The Machine,2000-12-05,244693,58,0.598,0.00114,0.939,9.26e-06,0.288,-3.663,0.105,95.884,4
29b2h29UnjjL8jGrDIfEsU,Listen To Your Heart,All Animal,Through Fire,2019-07-19,215946,52,0.189,1.67e-05,0.878,0.00126,0.13,-6.256,0.153,170.045,4
2okeBtFNVJ4n33NEV1RxBm,Radioactive,Gravity (Deluxe Edition),Bullet For My Valentine,2018-06-29,193080,60,0.527,0.0331,0.695,3.78e-05,0.31,-4.99,0.0346,142.922,4
16vXR0dOUTYtz5OtkXKFkT,Come Together,Live & Inspired,Godsmack,2012-01-01,226293,0,0.371,0.000674,0.838,9.3e-06,0.202,-5.534,0.0617,177.494,4
0YdWb05mQJwJnd3U7zXWFv,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",Spotify Singles,Muse,2019-01-09,189248,54,0.51,0.00111,0.963,0.0,0.743,-3.659,0.0422,129.035,4
1aXFBWnnPFRKUN7vuIA5h0,Turn The Page,Garage Inc.,Metallica,1998-01-01,366466,63,0.426,1.94e-05,0.813,0.022,0.0937,-3.963,0.0318,149.013,4
6h8QlZzBBnZhF4EkGi8JPr,I Think We're Alone Now,I Think We're Alone Now,Billie Joe Armstrong,2020-04-17,134671,53,0.594,0.0363,0.636,0.0,0.0908,-6.306,0.0323,131.982,4
66Ceo7qZOyyX3J8AUsT2Vt,Can't Help Falling In Love,Can't Help Falling In Love,Ice Nine Kills,2021-02-09,181860,57,0.476,0.000756,0.838,0.000166,0.177,-3.834,0.0449,97.54,3
2sGhn8rcR2qrMymhDIfxyO,Numb (Acoustic),Numb (Acoustic),The Veer Union,2018-07-06,198545,0,0.446,0.128,0.64,0.0,0.0758,-4.191,0.032,110.076,4
6I5gEJ0E33DgbtBUFHgD6n,Careless Whisper,Seether: 2002-2013,Seether,2013-01-01,297381,52,0.492,4.23e-05,0.95,0.00469,0.071,-4.601,0.0559,134.035,4
1rsQ4JPGrMDAW9OZb4ChL6,White Room (feat. Jacoby Shaddix),White Room (feat. Jacoby Shaddix),Apocalyptica,2021-03-05,245757,53,0.516,8.76e-05,0.957,0.0064,0.136,-4.244,0.0953,112.991,4
1G90xitIQEtzGyiPG1tHJN,Watching The Wheels,No One Sings Like You Anymore,Chris Cornell,2020-12-11,194359,52,0.564,0.197,0.826,0.0,0.212,-5.364,0.0271,90.032,4
5DkwgbwtvFzj7ITGkaSGxS,Fortunate Son,Fortunate Son,The Dead Daisies,2019-07-26,203520,52,0.305,5.35e-06,0.864,0.0,0.344,-4.772,0.0516,141.994,4
0fw3GUHovJkW5u1jVGl3jb,The Beginning Of The End,The Beginning Of The End,✝✝✝ (Crosses),2020-12-25,274111,48,0.579,0.0454,0.464,0.286,0.192,-12.258,0.0272,100.006,4
6YBz2t787QoPWZrIww5AvV,PEOPLE (feat. FIDLAR),PEOPLE (feat. FIDLAR),SWMRS,2020-02-14,169066,41,0.583,0.0164,0.958,0.0,0.454,-4.421,0.176,151.015,4
3FUsMXBxA4V7eUwQ7B0HQO,Love Buzz - Remastered,Bleach: Deluxe Edition,Nirvana,1989-06-15,215120,0,0.47,3.22e-05,0.885,0.196,0.169,-7.224,0.0354,138.153,4
444cxF1udEVZRyFoJXg5QV,Showdown,No One Sings Like You Anymore,Chris Cornell,2020-12-11,203409,41,0.647,0.0702,0.872,2.38e-05,0.342,-6.337,0.0388,104.982,4
5i7ThJfYLAzp2DyZuFpF6j,Heart Of Glass (Live from the iHeart Festival),Heart Of Glass / Midnight Sky,Miley Cyrus,2020-09-29,213671,76,0.58,0.000335,0.908,4.84e-05,0.087,-5.303,0.0341,115.016,4
0xvvmc0Akzpd1C8CAI21f9,The Day I Tried To Live,The Day I Tried To Live,Sevendust,2020-06-26,295967,42,0.474,8.09e-05,0.87,0.127,0.176,-6.506,0.0732,135.009,4
49dFv4gH1SeY90FySDOwCE,Lollipop,The Moment (Digital Deluxe),Framing Hanley,2008,187906,60,0.348,0.000484,0.893,6.36e-05,0.281,-4.589,0.0662,148.043,4
7xdLNxZCtY68x5MAOBEmBq,All Along the Watchtower,Experience Hendrix: The Best Of Jimi Hendrix,Jimi Hendrix,1997-09-16,238626,57,0.429,0.00282,0.812,2.44e-05,0.0882,-6.252,0.0657,113.279,4
003kbs1V2S3Mokl3nXF1PV,Wildflowers,Wildflowers,Grouplove,2020-11-20,194560,45,0.546,0.652,0.443,1.73e-05,0.166,-9.467,0.0305,86.91,4
4PoTKtefWp8pGfiORslXxF,Can You Feel My Heart (Mothica Version),Can You Feel My Heart (Mothica Version),Mothica,2021-03-12,141549,53,0.538,0.0222,0.802,0.0299,0.433,-6.021,0.0649,140.026,4
1x3dbEtnQsQaF7XVqIbCYE,Jump Into The Fire,No One Sings Like You Anymore,Chris Cornell,2020-12-11,215692,43,0.644,0.0188,0.94,0.0571,0.0545,-5.446,0.0427,142.981,4
56u2Yu2UYKR89oTHOmV24o,Hemorrhage,Hemorrhage,Red,2019-10-11,186886,42,0.454,0.5,0.682,0.0,0.166,-5.537,0.0328,153.82,4
0v55XuHDYNj4ELPzpRnNo0,Fade Into You,Falling In,Inhaler,2020-07-24,315491,56,0.468,0.29,0.362,0.00529,0.128,-10.704,0.0262,140.031,3
4cMHd2gshJTtOVzcxJB2x6,Roxanne,Roxanne,Fame on Fire,2020-03-23,163371,52,0.499,0.000746,0.861,0.0,0.337,-4.299,0.0863,175.129,4
2eEGAUSEA7IFhEcgWcGWkq,Faint,Faint,Memphis May Fire,2019-04-26,165746,57,0.502,0.00151,0.905,0.0,0.305,-5.658,0.0713,135.001,4
0osktpHbjYekkM80pQkzbd,When the Party's Over,When the Party's Over,Our Last Night,2019-01-01,179907,58,0.473,3.52e-05,0.952,0.00681,0.101,-4.401,0.0743,134.809,3
11w4qHtDXJvZy5OPaMuay8,Get It While You Can,No One Sings Like You Anymore,Chris Cornell,2020-12-11,202843,42,0.599,0.125,0.639,2.07e-06,0.243,-6.07,0.0295,96.044,4
2VABnLXiKxZhFvDRUSHr3q,Breakdown - Live,Breakdown / A Face In The Crowd (Live),Spoon,2021-03-12,163696,31,0.778,0.661,0.373,0.000309,0.125,-10.016,0.0403,114.466,4
4I2HVXaJxlAaV9EzNzniuT,The Red,The Red,We Are PIGS,2021-03-12,230499,29,0.435,0.00459,0.77,0.0479,0.519,-6.126,0.0561,144.323,4
3PmNDKYfKGALpIRz5CEQD1,One Step Closer – Spotify Singles,One Step Closer – Spotify Singles,grandson,2020-10-28,146526,49,0.489,0.00477,0.937,0.000117,0.14,-3.473,0.0494,95.015,4
0je6JQMhrkDF8aPSHcQ1r2,All The Things She Said,All The Things She Said,Poppy,2020-06-03,221498,65,0.556,0.00355,0.834,0.000185,0.111,-5.016,0.055,90.042,4
65KqSqOTL5DbFYU5d2kcaT,Growin' Up - acoustic at home,Matter of Time,Eddie Vedder,2020-12-25,194426,49,0.376,0.666,0.483,0.0,0.139,-8.879,0.0289,134.255,4
2lwkf3MVqTYmo5NoAoWFqN,No Ordinary Love - 2005 Remaster,B-Sides & Rarities,Deftones,2005,330653,36,0.401,0.25,0.85,0.342,0.107,-6.083,0.0581,83.027,4
1NqH3H7CX9ffRcCc7bnKvS,Torn,Torn,Neck Deep,2018-09-10,244480,0,0.554,0.00245,0.891,0.0356,0.266,-7.215,0.0621,96.053,4
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,Van Halen (Remastered),Van Halen,1978-02-10,156146,66,0.454,0.0223,0.946,0.0,0.173,-5.978,0.13,138.18,4
3WLSds2uNLN0THwy0jfixI,Fake Plastic Trees - Live,Fake Plastic Trees (Live),Duncan Sheik,2020-11-20,290362,23,0.233,0.413,0.341,1.21e-05,0.709,-11.221,0.0313,150.808,4
2taiFEr466TWMGPZN719m5,Just Like Heaven,You're Living All Over Me,Dinosaur Jr.,1987-12-14,173560,0,0.227,0.103,0.962,0.0289,0.24,-4.963,0.0991,161.112,4
6EQxZoqEiQPQwapC7xc9au,Given Up,Given Up,Trash Boat,2019-05-08,201121,0,0.679,0.000999,0.946,0.469,0.0479,-5.001,0.111,99.994,4
4CE87dn3A0PIln5HKfqo55,For What It’s Worth - Acoustic,For What It’s Worth (Acoustic),Dirty Heads,2020-11-20,174640,52,0.566,0.11,0.679,0.00182,0.209,-6.824,0.0294,99.444,4
57oNds15RN6allNb0YIPSD,A House Wife Love Song,Gold,Starflyer 59,2005-01-01,253013,27,0.108,0.000134,0.556,0.854,0.639,-7.719,0.0494,175.661,4
0GN3fXUdsTHeUg50xfDS0V,Sugar for the Pill,Slowdive,Slowdive,2017-05-05,270918,61,0.533,0.207,0.545,0.797,0.113,-7.681,0.0243,98.014,4
48YfnWuAbgGk1ZrBMSmsBy,babysbreath,bloweyelashwish,Lovesliescrushing,1993-07-15,231133,0,0.164,0.072,0.271,0.789,0.174,-15.507,0.0478,112.969,4
26eNgATTW7K0N1QjWHnyjf,Lip,Mouth By Mouth,His Name Is Alive,1993-04-13,179533,1,0.567,0.00489,0.545,0.835,0.106,-17.269,0.0323,117.202,4
46gX5K76xOjp80hRROhuKy,Solar Song,Écailles de lune,Alcest,2010-03-26,324213,31,0.369,0.0225,0.618,0.852,0.124,-5.614,0.0377,102.884,3
3CAuQjMgfYJrqSehDwP0nl,Elizabeth Colour Wheel,In the Presence of Nothing,Lilys,2017-01-13,418866,34,0.334,0.000293,0.494,0.962,0.0537,-10.229,0.0372,155.154,4
7ARIbfiiJA4nyuXyXsGxJL,Thoughtforms - 2nd Version,Gala,Lush,1990-11-12,167000,8,0.363,0.0743,0.851,0.929,0.231,-9.103,0.0458,105.06,4
0ZNj4TIIcZwrAI1l7GgZMT,Breather,Whirlpool - The Original Recordings,Chapterhouse,2009,272373,27,0.14,5.86e-05,0.926,0.835,0.184,-7.059,0.078,163.489,4
2BikDWeXjSKJIZsaphX9JX,Splashdown,Splashdown: The Complete Creation Recordings 1990-1992,The Telescopes,2015-11-27,191146,27,0.437,0.000499,0.522,0.763,0.0895,-10.668,0.0259,94.791,4
4cz5bBa239LZ0Pt5DrJXYK,Catch The Breeze,Just For A Day,Slowdive,1991,259453,47,0.227,5.66e-05,0.48,0.835,0.0477,-6.285,0.0388,92.701,4
06WHKWWKPDqkWA5yHCCRUs,The Same Place,In Streams,Centaur,2002,455000,33,0.375,0.000751,0.721,0.9,0.12,-9.487,0.0359,147.932,4
6WwaIdQ1Ub79fsgwM5k2CK,My Dreaming Hill,Flying Saucer Attack,Flying Saucer Attack,1993,372000,28,0.29,0.25,0.711,0.908,0.0772,-8.541,0.0421,128.023,4
21v5LW9SrY0dEbU0CicuHk,Guilt,Whirlpool (Expanded Edition),Chapterhouse,1990,253000,29,0.13,0.0014,0.982,0.734,0.644,-8.215,0.0636,154.94,4
40ABtf917Ghhi2tkQDNOdn,Kick The Tragedy,Delaware,Drop Nineteens,1992-01-01,535600,49,0.414,2.44e-05,0.404,0.433,0.121,-14.677,0.0293,102.883,4
4VSH2Mz6pJqJU51ba1zoMk,Souvlaki Space Station,Souvlaki,Slowdive,1993,359066,0,0.387,0.00225,0.581,0.78,0.134,-8.842,0.03,137.962,4
3XNaDfuS7dVHDxsZJXN90U,Polyfusion,Quique,Seefeel,1993-07-16,383826,2,0.458,9.18e-05,0.701,0.906,0.465,-12.004,0.0355,141.631,4
00YCRrySf0dJ6nRCKYSAkA,Pancake,Blonder Tongue Audio Baton,Swirlies,1993,195613,41,0.173,0.000111,0.811,0.153,0.403,-11.903,0.0809,120.177,4
6Qyy9fqDBBZyl90snerjl0,Undercurrent,Depths,Windy & Carl,1998,281453,36,0.0862,0.893,0.222,0.795,0.11,-20.901,0.0441,202.983,4
0wBVIJrD6tvVnBIQTEQpBt,Gauze,Moving Away,Gleemer,2015-12-04,297501,48,0.567,0.00458,0.539,0.406,0.109,-8.745,0.0333,81.989,4
3jQBAyQVJSl9fc6l4tsWWP,40 Days,Souvlaki,Slowdive,1994-11-05,195573,45,0.11,0.133,0.846,0.0215,0.172,-6.08,0.0462,184.969,4
1YzjtXhCBByJhUYDK6Vc1P,Something More,Whirlpool (Expanded Edition),Chapterhouse,1990,198946,27,0.226,2.15e-06,0.857,0.291,0.0574,-8.973,0.0639,96.638,4
0ZdSPHnoFUAE1tck8oxSyJ,Taker,Taker,DIIV,2019-08-22,268800,35,0.378,0.000928,0.611,0.863,0.11,-6.396,0.0335,139.9,4
4lfvvWKfZrC0VZcxOCp521,Evergreen,Methodrone,The Brian Jonestown Massacre,1995-06-09,204800,38,0.339,3.31e-05,0.706,0.857,0.35,-9.141,0.0342,98.441,4
6zrL6etENCa2ZEwnPcxGkb,Nothing Natural,Spooky,Lush,1992-01-27,354640,5,0.448,0.00635,0.794,0.813,0.0632,-12.176,0.0331,105.98,4
1nbZgajaqXmZQG24vl9u5d,Ballad Of Sister Sue,Just For A Day,Slowdive,1991,271960,40,0.431,0.00137,0.482,0.441,0.238,-7.843,0.0308,128.045,3
0iIZNAtdihZR65sTst3KgZ,Turn Into,Turn Into,Jay Som,2016-11-18,203536,39,0.607,0.0846,0.817,0.0264,0.129,-6.801,0.0342,114.986,4
3t9fLR1lbPI8QguRVBgiAs,Boyfriend,I Love You in Other Cities,Majesty Crush,2008-06-24,262946,24,0.272,0.00309,0.871,0.0444,0.361,-7.022,0.0379,146.759,4
6uoI1ddQTjdMKAUvqihimJ,Chlorine Dream,Lilliput,Various Artists,1992-01-01,264533,0,0.438,3.4e-05,0.522,0.601,0.251,-13.577,0.0334,103.671,4
4Uiw0Sl9yskBaC6P4DcdVD,Be Quiet and Drive (Far Away),Around the Fur,Deftones,1997-10-27,299866,64,0.206,9.91e-06,0.965,0.827,0.367,-5.116,0.079,92.615,4
4bK5kA6fYm1QjdfQsyFQvA,She Rides the Waves (John Peel Sessions),The Comforts of Madness (30th Anniversary Reissue),Pale Saints,2020-01-17,112265,1,0.169,3.56e-05,0.838,0.887,0.258,-9.586,0.0726,112.743,3
0rb6HvdvWJRkyhxsfFf1ep,Falling Down,Whirlpool (Expanded Edition),Chapterhouse,1990,236373,32,0.459,1.77e-05,0.836,0.457,0.146,-7.637,0.0378,101.977,4
1p75lScKo8XQT0niqFRxNx,Seagull - 2001 Remaster,Nowhere (Expanded),Ride,1990-10-15,368760,41,0.258,1.11e-05,0.976,0.471,0.488,-4.1,0.0907,139.99,4
11MgD2LnjAig9KtK0ePJtj,Rave Down,Raise,Swervedriver,1991-09-30,306200,32,0.136,2.91e-06,0.945,0.907,0.118,-11.002,0.0619,167.84,4
2ZyKEtawyPdYXQG0U2SAYy,The Perfect Needle,Taste + The Perfect Needle EP,The Telescopes,2011-07-05,208026,0,0.319,8.42e-05,0.398,0.596,0.196,-16.714,0.029,94.848,4
24pzZtbPLW1bv6IF8WHl5U,Blue Line Baby,Blue Line Baby,Nothing,2018-07-11,270853,33,0.25,0.00224,0.687,0.85,0.0639,-6.235,0.039,164.661,4
4SkKv1DdU52DJHLNZHZB4t,Wax and Wane - 2005 Remaster,B-Sides & Rarities,Deftones,2005-10-04,249013,30,0.356,0.00121,0.984,0.181,0.101,-4.548,0.175,199.423,4
1siSC5Cy4tSD42yJuuP4uK,Silver,Silver - EP,Jesu,2006,406226,24,0.2,2.71e-06,0.435,0.824,0.112,-6.277,0.0375,94.971,4
7HGOZac4VHXnWXWuvMniTv,Farewell,Pink (Deluxe Edition),Boris,2016-07-08,453440,44,0.208,0.000402,0.498,0.827,0.357,-3.294,0.0533,124.635,4
6I1euZN8qsmXYJq2nDH8EN,Ordeal,In Ribbons,Pale Saints,1992-03-23,238226,2,0.503,9.28e-05,0.539,0.833,0.265,-15.502,0.0349,121.501,4
